,dataset_id,f1_macro_mean_over_runs,f1_macro_std_dev_over_runs,runs,n_runs,pipeline_id
2632,LL0_450_analcatdata_lawsuit_dataset,0.963963963963964,0.0,"[0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964]",11,8b2d8f42-80d8-4337-9748-d78cc67ed742
2633,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,ccf569c1-91c3-450b-b8f9-f5a1a45197b7
2634,LL0_1508_user_knowledge_dataset,0.7992393993621314,0.0257696172603839,"[0.7942059368489011, 0.8119119564383773, 0.8119119564383773, 0.7507930753194961, 0.8075898398474161, 0.7844454396178535, 0.7685598377281948, 0.830227631282398, 0.7864837135186924, 0.8383832629096837, 0.8071207430340557]",11,a8d3ddfa-abe4-4178-9438-b9e17c0a2778
2635,LL0_37_diabetes_dataset,0.6948785470233326,0.025095828842313896,"[0.7144092875028455, 0.6964285714285714, 0.6640316205533596, 0.6936152377404182, 0.6809841534612177, 0.71727078891258, 0.64125717136443, 0.7221161458575887, 0.6968867924528301, 0.7202356765542463, 0.6964285714285714]",11,8f1fcefc-1a82-40ee-b486-1462274b9e01
2636,LL0_37_diabetes_dataset,0.6436288324291489,0.02507188163362633,"[0.6268927578971247, 0.6833257610177192, 0.6118393234672304, 0.6707159596346071, 0.638663967611336, 0.6390123456790123, 0.6160709306864439, 0.6442465831112119, 0.6268114209192214, 0.6390123456790123, 0.6833257610177192]",11,ea6fc41e-7861-496f-a205-3ceecd4bcb0d
2637,LL0_450_analcatdata_lawsuit_dataset,0.8859998455982642,0.03444336934290477,"[0.9113475177304964, 0.876593994241053, 0.9320652173913044, 0.8641304347826086, 0.8463901689708142, 0.9231950844854071, 0.9231950844854071, 0.8778998778998779, 0.8918918918918919, 0.822695035460993, 0.876593994241053]",11,faa3b414-571e-454a-a50a-272acaff6ba6
2638,LL0_1508_user_knowledge_dataset,0.6926794240681297,0.013209489640275289,"[0.7171279025234399, 0.695141065830721, 0.6920519327415879, 0.6832974192811921, 0.6920519327415879, 0.7184263483231647, 0.6819283365310352, 0.6895564689331215, 0.6832974192811921, 0.6832974192811921, 0.6832974192811921]",11,3665ec50-4b97-4327-8f87-52fcb766f0ae
2639,LL0_450_analcatdata_lawsuit_dataset,0.9025786053559041,0.059415244835813855,"[0.8463901689708142, 0.876593994241053, 0.8463901689708142, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.8463901689708142, 0.963963963963964, 0.8463901689708142, 0.8463901689708142]",11,65ec6bb1-e482-4cdf-87f4-40a94030f756
2640,LL0_37_diabetes_dataset,0.40256128003163577,0.01013439242183086,"[0.3952569169960475, 0.3952569169960475, 0.41534391534391535, 0.3952569169960475, 0.3952569169960475, 0.41534391534391535, 0.41534391534391535, 0.3952569169960475, 0.3952569169960475, 0.41534391534391535, 0.3952569169960475]",11,711c74f7-88c3-4716-87b2-abdb3cad3778
2641,LL0_1508_user_knowledge_dataset,0.7738950517076013,0.0414875813571658,"[0.7504654291094969, 0.7998390704098636, 0.8068526437984567, 0.8083142639206713, 0.7659122819542611, 0.804195885250652, 0.8347783251231526, 0.7096844675792044, 0.7158606306683813, 0.7815348208248817, 0.7354077501445923]",11,8679f5b5-de37-4dce-91f1-33b73bb38fd3
2642,LL0_1507_twonorm_dataset,0.8522989462354615,0.005023436936267386,"[0.8484708775165206, 0.8478365143896291, 0.8431056241426612, 0.8512083321139045, 0.8566362455877242, 0.850521137974543, 0.8572773160896594, 0.8518291653648198, 0.8572417985935021, 0.8600037039323414, 0.8511576928847723]",11,458efc2c-0949-40d0-9402-9e556e88ba8c
2643,LL0_1507_twonorm_dataset,0.6623692500491178,0.012151198440196445,"[0.6697681909523827, 0.647192383785004, 0.6456912688862146, 0.6710951141567555, 0.6605552487299247, 0.6653895392040732, 0.6802091846270555, 0.6571782432838339, 0.6470547897610697, 0.6639908086735262, 0.6779369784804568]",11,7770bc77-e435-4a75-baa2-dab61b8d1110
2644,LL0_37_diabetes_dataset,0.6208102892811947,0.025506345732509095,"[0.6205357142857143, 0.6171809841534612, 0.6161180248896025, 0.6065186584789797, 0.637962962962963, 0.6205357142857143, 0.601175568617429, 0.6637362637362636, 0.630197800029596, 0.566855400696864, 0.6480960899565551]",11,600f9ef4-004e-4a53-8f09-33ff29119200
2645,LL0_1507_twonorm_dataset,0.9709254508939246,0.0,"[0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246, 0.9709254508939246]",11,39877ef4-596b-4223-b214-d1933a3be51f
2646,LL0_1508_user_knowledge_dataset,0.5199962660879103,0.0029514452542352024,"[0.5259658580413298, 0.5186696900982616, 0.5186696900982616, 0.5186696900982616, 0.5186696900982616, 0.5186696900982616, 0.5186696900982616, 0.5259658580413298, 0.5186696900982616, 0.5186696900982616, 0.5186696900982616]",11,c63a1624-33b3-4253-83f3-f5e083b60b01
2647,LL0_37_diabetes_dataset,0.6104464777840365,0.027954258548696414,"[0.5743977326405291, 0.6537037037037037, 0.6425233644859814, 0.5907407407407408, 0.6107258667997006, 0.5801273753430332, 0.5700521878763549, 0.6222222222222222, 0.6222222222222222, 0.6205357142857143, 0.6276601253041992]",11,7a38ee44-fe6b-49ac-aa3e-63844785bf99
2648,LL0_450_analcatdata_lawsuit_dataset,0.9454326551100746,0.02129085292670262,"[0.963963963963964, 0.9231950844854071, 0.9231950844854071, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.963963963963964, 0.9231950844854071, 0.9231950844854071, 0.9231950844854071]",11,2042592f-08e7-498d-a74a-9ae6be835aea
2649,LL0_37_diabetes_dataset,0.6896855382867478,0.029648599453343322,"[0.7056676367582498, 0.6736082893132873, 0.6905736694125191, 0.7386912604303909, 0.693895476504172, 0.6905736694125191, 0.6280126849894292, 0.693895476504172, 0.7265877807292924, 0.678963548528766, 0.6660714285714284]",11,541eec23-313c-45b3-ab84-3c16ea4eb59d
2650,LL0_1508_user_knowledge_dataset,0.5317483370922406,0.016149427104356285,"[0.5125094986753199, 0.5436214325269797, 0.5102880991936465, 0.5432787294445507, 0.5125094986753199, 0.5432787294445507, 0.5102880991936465, 0.5432787294445507, 0.5432787294445507, 0.5436214325269797, 0.5432787294445507]",11,7beb71be-37d9-4e86-a547-c995c9c243f4
2651,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,4a3d90b0-2aae-43f3-9a0f-31720f9aafa9
2652,LL0_1121_badges2_dataset,0.9977453102453103,0.007477959934964342,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9751984126984128]",11,346e4d28-5293-4a86-9ef5-74fa64e5beab
2653,LL0_450_analcatdata_lawsuit_dataset,0.8605684230255267,0.024797215502996166,"[0.9113475177304964, 0.8918918918918919, 0.8463901689708142, 0.8463901689708142, 0.8463901689708142, 0.8918918918918919, 0.8463901689708142, 0.8463901689708142, 0.8463901689708142, 0.8463901689708142, 0.8463901689708142]",11,83073028-71fd-46b6-86f6-19cf74a0a71d
2654,LL0_1508_user_knowledge_dataset,0.7643387808168959,0.02719941305097709,"[0.7528571428571428, 0.7475883455585195, 0.7361273862000255, 0.7760200668896321, 0.7528571428571428, 0.7855521155830752, 0.8177591036414565, 0.7201121986154214, 0.7591447762963067, 0.7710976158344579, 0.7886106946526736]",11,102fe9df-840f-4c40-84a3-7dcecd6f32f0
2655,LL0_1508_user_knowledge_dataset,0.7750898679340573,0.0206701893232316,"[0.7951052337493015, 0.739973924380704, 0.7514959100687163, 0.7984844229468975, 0.7642943625027225, 0.7744061588129384, 0.7621836228287842, 0.7805979221927497, 0.7642890442890444, 0.8043887147335423, 0.7907692307692307]",11,6575eefc-a3a5-4f17-b676-107e018d3176
2656,LL0_1508_user_knowledge_dataset,0.5184056004355401,0.020890934101856308,"[0.5102880991936465, 0.5102880991936465, 0.5436214325269797, 0.5102880991936465, 0.5112838317683265, 0.5102880991936465, 0.572887841793389, 0.5102880991936465, 0.5102880991936465, 0.5026518043467196, 0.5102880991936465]",11,2cbc2026-2967-481d-9fff-ba055cb27313
2657,LL0_1507_twonorm_dataset,0.9502023394908022,0.005764985295786163,"[0.954020445110912, 0.954015399528138, 0.9560501001884906, 0.9384606872939282, 0.9533345679774472, 0.9465820142394928, 0.9452163355458862, 0.947257588448076, 0.9533345679774472, 0.957390483202356, 0.9465635448866498]",11,517e5d43-77d6-4a53-ad79-1b0747d0bb61
2658,LL0_1508_user_knowledge_dataset,0.649152510113471,0.039150585242680634,"[0.6848849838844983, 0.6807716235747816, 0.6426158133054684, 0.6070804597701149, 0.642284548699643, 0.6641378701216429, 0.6072756416094425, 0.5814065180102916, 0.6391961722488039, 0.6848849838844983, 0.7061389961389961]",11,bd5d8dd9-e564-45b9-a0b4-fb3a93b9c4f7
2659,LL0_37_diabetes_dataset,0.6749103347138175,0.014895505455456924,"[0.6870541282115241, 0.6987732848705134, 0.6637362637362636, 0.6565228236467947, 0.6833257610177192, 0.667878237164925, 0.6717884759291595, 0.6928944199116821, 0.6736082893132873, 0.6508928571428572, 0.6775391409072662]",11,466acbcc-da67-43e5-aec7-46d27ff219d4
2660,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,9ffa1984-9f3d-4c24-a7ca-03b69a17d27b
2661,LL0_1508_user_knowledge_dataset,0.5255792501012357,0.017155229700674086,"[0.5102880991936465, 0.5436214325269797, 0.5102880991936465, 0.5102880991936465, 0.5436214325269797, 0.5432787294445507, 0.5436214325269797, 0.5125094986753199, 0.5102880991936465, 0.5102880991936465, 0.5432787294445507]",11,9f538572-f291-4359-9c39-1814b1a7cd4b
2662,LL0_1508_user_knowledge_dataset,0.6404261233772969,0.029032253881745757,"[0.6246880656982648, 0.6238145707603836, 0.6310419989367358, 0.6661949367657299, 0.6310419989367358, 0.6232099328318019, 0.7205278574736703, 0.6310419989367358, 0.6310419989367358, 0.6310419989367358, 0.6310419989367358]",11,1cdd9e4f-e65e-448c-87c8-608f87743962
2663,LL0_1507_twonorm_dataset,0.6823363712953877,0.0003129718289452876,"[0.6828236677721602, 0.6821536351165981, 0.6821536351165981, 0.6821536351165981, 0.6821536351165981, 0.6821536351165981, 0.6821536351165981, 0.6821536351165981, 0.6821536351165981, 0.6828236677721602, 0.6828236677721602]",11,45e5b594-474c-4913-b77b-c704c9fc46f6
2664,LL0_37_diabetes_dataset,0.7438901908269167,0.0,"[0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167]",11,88680a19-4d20-45ea-8795-2cc7b02aa5bf
2665,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,4a37dba7-c2ba-462f-bcb8-f70bb600611e
2666,LL0_1508_user_knowledge_dataset,0.7566031777365132,0.03446704117693479,"[0.7504654291094969, 0.6767762369457284, 0.7530727315801944, 0.7466658709318055, 0.7783914331282752, 0.7868982314942284, 0.7524471370871941, 0.7813228421342011, 0.7690728989320539, 0.7245199898141075, 0.8030021539443585]",11,cc122407-192d-4e33-95c9-1f37a55b7d1a
2667,LL0_1508_user_knowledge_dataset,0.8186871870522335,0.051739591401473314,"[0.8477307060755337, 0.7701064845559398, 0.8664095020159094, 0.7346492718008022, 0.7688177339901479, 0.8389302738550517, 0.8587885262185162, 0.8370913062596633, 0.8651053402526065, 0.8682911291606944, 0.7496387833897046]",11,1f3ac455-f048-45ad-9970-f52d120b6c86
2668,LL0_37_diabetes_dataset,0.41534391534391535,0.0,"[0.41534391534391535, 0.41534391534391535, 0.41534391534391535, 0.41534391534391535, 0.41534391534391535, 0.41534391534391535, 0.41534391534391535, 0.41534391534391535, 0.41534391534391535, 0.41534391534391535, 0.41534391534391535]",11,6a5ac50d-8bb1-40a4-af91-f7a7cd6e4338
2669,LL0_1508_user_knowledge_dataset,0.8056259648670602,0.019624843512826128,"[0.8254948441389119, 0.808118318463146, 0.7692261128701807, 0.8191575280098181, 0.8314969006652577, 0.8043909480350159, 0.78089578974808, 0.7914169805853376, 0.808118318463146, 0.7980750284198559, 0.8254948441389119]",11,1615c76c-ede3-4fbd-ae8c-c2438443c9ad
2670,LL0_450_analcatdata_lawsuit_dataset,0.7695852534562211,0.0,"[0.7695852534562212, 0.7695852534562212, 0.7695852534562212, 0.7695852534562212, 0.7695852534562212, 0.7695852534562212, 0.7695852534562212, 0.7695852534562212, 0.7695852534562212, 0.7695852534562212, 0.7695852534562212]",11,d598724a-73db-4d22-a4ce-c54044137055
2671,LL0_1508_user_knowledge_dataset,0.6929222357834685,0.021969476210454676,"[0.6651533915001406, 0.6973771326712503, 0.6888744588744589, 0.6737537039231953, 0.6972738602374695, 0.7066153520789612, 0.7133951726023336, 0.6703850022126564, 0.712096726802609, 0.7309049481393644, 0.666314844575714]",11,1b2d92fd-9d3d-4457-9221-3752669788de
2672,LL0_450_analcatdata_lawsuit_dataset,0.9193553083860636,0.049934938000942564,"[0.963963963963964, 0.7961956521739131, 0.9320652173913044, 0.9588646647470176, 0.9320652173913044, 0.9035679845708775, 0.9231950844854071, 0.963963963963964, 0.9588646647470176, 0.876593994241053, 0.9035679845708775]",11,2c7c0d46-9679-4188-bb3e-b75dfd9d8b8d
2673,LL0_37_diabetes_dataset,0.7317697228144989,0.0,"[0.7317697228144988, 0.7317697228144988, 0.7317697228144988, 0.7317697228144988, 0.7317697228144988, 0.7317697228144988, 0.7317697228144988, 0.7317697228144988, 0.7317697228144988, 0.7317697228144988, 0.7317697228144988]",11,2a632ac2-3219-42cd-a443-d2338b870ab2
2674,LL0_1508_user_knowledge_dataset,0.6553850100562664,0.010930928239576766,"[0.6589675085893777, 0.6589675085893777, 0.6589675085893777, 0.6601782071240201, 0.6601782071240201, 0.6589675085893777, 0.6232099328318019, 0.6589675085893777, 0.6516855048788026, 0.6601782071240201, 0.6589675085893777]",11,d598724a-73db-4d22-a4ce-c54044137055
2675,LL0_37_diabetes_dataset,0.7438901908269167,0.0,"[0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167, 0.7438901908269167]",11,fe8b49e4-dd39-4deb-b5bf-800321151b80
2676,LL0_37_diabetes_dataset,0.6851851851851851,0.0,"[0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851, 0.6851851851851851]",11,11a59cb9-1381-42df-b39d-93612717bcd1
2677,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,647cf935-d42f-4ad3-9a78-91ea5248c80b
2678,LL0_1508_user_knowledge_dataset,0.5916659240831568,0.06163724929596779,"[0.6008034433285508, 0.6580392156862744, 0.5670868347338935, 0.5598377812663526, 0.5670868347338935, 0.5670868347338935, 0.546388327721661, 0.5547397432868729, 0.7530824799555449, 0.5670868347338935, 0.5670868347338935]",11,adc3ea79-0adf-4cd8-b586-33654577cf4f
2679,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,0aa4d493-5ca2-487b-baaa-b7d646874c66
2680,LL0_37_diabetes_dataset,0.4221038944884539,0.08904135109742886,"[0.3952569169960475, 0.3952569169960475, 0.3952569169960475, 0.3952569169960475, 0.3952569169960475, 0.3952569169960475, 0.3952569169960475, 0.3952569169960475, 0.3952569169960475, 0.6905736694125191, 0.3952569169960475]",11,65dd2e1a-bdc2-4b28-a187-6501a6bbabcd
2681,LL0_450_analcatdata_lawsuit_dataset,0.8895345114889982,0.08272345035955685,"[0.9035679845708775, 1.0, 0.822695035460993, 0.963963963963964, 0.7894736842105263, 1.0, 0.9231950844854071, 0.822695035460993, 0.7594997594997595, 0.876593994241053, 0.9231950844854071]",11,2c0b5c28-7e20-4f68-b5eb-a720f591c670
2682,LL0_1508_user_knowledge_dataset,0.8030151590451488,0.02502255703290393,"[0.7869001055441733, 0.8082384686735813, 0.8191575280098181, 0.7888030503978779, 0.808118318463146, 0.8191575280098181, 0.8183243589212873, 0.78089578974808, 0.8314969006652577, 0.8254948441389119, 0.7465798569246844]",11,21b18e8f-a6ea-41dc-bcca-ade94daf3eb6
2683,LL0_450_analcatdata_lawsuit_dataset,0.6927803379416283,0.0,"[0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283]",11,29a9d56e-ff0d-4304-b0a3-36cc9f938ef6
2684,LL0_1507_twonorm_dataset,0.6828236677721602,0.0,"[0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602, 0.6828236677721602]",11,106c7769-2a3f-47a0-965d-980e738b6013
2685,LL0_1508_user_knowledge_dataset,0.7928162001743437,0.05667395871499458,"[0.8305060456784595, 0.8503167420814478, 0.8396172981247609, 0.8246498599439775, 0.8166830870279146, 0.775754615679267, 0.7434819586543725, 0.8180727975864306, 0.7285250885560484, 0.6696565656565656, 0.8237141429285357]",11,9badb8bb-70a3-41ac-ab2b-111d0e0acbf4
2686,LL0_1507_twonorm_dataset,0.6510490655222468,0.0035529257355873044,"[0.6470573713834304, 0.6490865794077727, 0.6565207532540678, 0.6484096419911568, 0.655832812533574, 0.6551457706220352, 0.6484070702600695, 0.6484096419911568, 0.6531440162271805, 0.6477343118910396, 0.651791751183232]",11,278daa3b-7f25-4cd6-9a1d-ce374d9e33de
2687,LL0_450_analcatdata_lawsuit_dataset,0.8556998556998555,0.0,"[0.8556998556998556, 0.8556998556998556, 0.8556998556998556, 0.8556998556998556, 0.8556998556998556, 0.8556998556998556, 0.8556998556998556, 0.8556998556998556, 0.8556998556998556, 0.8556998556998556, 0.8556998556998556]",11,a6299e2b-293b-4200-b6e0-7cf320684660
2688,LL0_37_diabetes_dataset,0.41756862662257677,0.11745928788599208,"[0.3952569169960475, 0.3952569169960475, 0.2684375754648636, 0.5363636363636364, 0.3952569169960475, 0.32160377358490566, 0.27941176470588236, 0.3952569169960475, 0.3952569169960475, 0.5973684210526317, 0.613785136696188]",11,809d2d78-78cc-40fb-bc2c-3eec0a7ee76a
2689,LL0_1508_user_knowledge_dataset,0.4887794198139026,0.0,"[0.48877941981390255, 0.48877941981390255, 0.48877941981390255, 0.48877941981390255, 0.48877941981390255, 0.48877941981390255, 0.48877941981390255, 0.48877941981390255, 0.48877941981390255, 0.48877941981390255, 0.48877941981390255]",11,2bc34249-85a6-46ee-bfe4-56a8460f03b9
2690,LL0_1121_badges2_dataset,0.9988846878799031,0.00369907182649691,"[0.987731566678935, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,3966dadd-eab3-4697-9c96-6df07cdca89f
2691,LL0_1508_user_knowledge_dataset,0.8122076260948067,0.020878678379997597,"[0.8378421982773109, 0.814445893089961, 0.8246696565333405, 0.8378421982773109, 0.7805979221927497, 0.7866146766873159, 0.7802773605582222, 0.8191575280098181, 0.814445893089961, 0.8137209037935431, 0.8246696565333405]",11,a9e19831-fbaf-4eac-a9dc-ed24bfa3b196
2692,LL0_1508_user_knowledge_dataset,0.7770253358514789,0.029261431798700555,"[0.8151475905239869, 0.7967663262799594, 0.7733851384167072, 0.7927725531173808, 0.788235294117647, 0.7214544400985079, 0.7757575757575756, 0.7886710881847212, 0.7944686299615877, 0.776533805177873, 0.7240862527303206]",11,b12a5342-21bd-4292-9d4c-73a677629ed1
2693,LL0_1508_user_knowledge_dataset,0.7860229031073483,0.02907430775439861,"[0.8073835876644495, 0.8191575280098181, 0.78089578974808, 0.77080382087646, 0.731216172989572, 0.7714882818331095, 0.7627662895396885, 0.8191575280098181, 0.762278444051843, 0.8137209037935431, 0.8073835876644495]",11,19dbf2e3-3f37-4dc2-912f-dd8169c9b220
2694,LL0_1508_user_knowledge_dataset,0.7790197414259715,0.02720267561055468,"[0.8122756961371552, 0.7568422446907148, 0.7617785604226281, 0.8124904170864141, 0.7886106946526736, 0.7732404528932977, 0.8174241687602655, 0.7905970162359613, 0.7515856777493606, 0.7673102061337356, 0.73706202092348]",11,c2ab6be7-ee5c-44e6-92a5-82e144dac8f4
2695,LL0_450_analcatdata_lawsuit_dataset,0.6920253786001498,0.039936118369249825,"[0.6927803379416283, 0.6297819827231592, 0.6927803379416283, 0.7749919639987142, 0.7282608695652174, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6927803379416283, 0.6297819827231592, 0.6927803379416283]",11,e41e92bd-c114-4c97-8af9-15cc686afba3
2696,LL0_1507_twonorm_dataset,0.8566419682109854,0.010344542652283151,"[0.8498622715500211, 0.855259403158715, 0.8511767547037257, 0.8519096464176557, 0.8586570289219221, 0.8572773160896594, 0.8855925179665312, 0.8538318222248251, 0.8593175507337043, 0.853722595651935, 0.8464547429021454]",11,01265818-a3a5-4524-b0d5-601f7ac69b04
2697,LL0_1507_twonorm_dataset,0.6524613589596412,0.005763827208040036,"[0.6544937540715682, 0.6490846543310056, 0.6605813188018872, 0.6585430860798116, 0.6504369292661463, 0.6524677248290238, 0.6598953906893964, 0.6531433819579717, 0.6416299398350493, 0.6470547897610697, 0.6497439789331236]",11,81e84be0-24c7-4305-9062-891fb16a868a
2698,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,fd2523b9-7de5-46ad-a24f-106b4ec2d868
2699,LL0_1507_twonorm_dataset,0.6862591770456011,0.007796128907604761,"[0.6959160488332254, 0.69065388951006, 0.6799312066696039, 0.6855083515419923, 0.6922156203505554, 0.6824705599615477, 0.6816762222262928, 0.6764239028944911, 0.6788141184232228, 0.6839403750014299, 0.7013006520891905]",11,d2d2f11c-9df9-4fcc-85b7-634c0feddab5
2700,LL0_450_analcatdata_lawsuit_dataset,0.9441455204954504,0.019283197307164143,"[0.9231950844854071, 0.9320652173913044, 0.963963963963964, 0.963963963963964, 0.9320652173913044, 0.963963963963964, 0.9320652173913044, 0.9231950844854071, 0.9231950844854071, 0.963963963963964, 0.963963963963964]",11,76ddfc78-0de4-4e5e-b679-42821900524c
2701,LL0_1508_user_knowledge_dataset,0.6977074916285765,0.010893714888366058,"[0.6982681322189663, 0.7133951726023336, 0.7066153520789612, 0.6904714191281356, 0.6833957278353829, 0.6833957278353829, 0.7055984595115029, 0.6910238602374694, 0.6982681322189663, 0.6909552516449067, 0.7133951726023336]",11,2228f2eb-5366-4ed9-838a-ec4f5bb23631
2702,LL0_1508_user_knowledge_dataset,0.7084590145855331,0.026584239462977978,"[0.7096881111166826, 0.6967690333363178, 0.7271963470319635, 0.7229693486590039, 0.7243287873363061, 0.6855907335907336, 0.7038108689803606, 0.7591748602274919, 0.7200578099938442, 0.6808576998050682, 0.6626055603630914]",11,a208b8b2-e18b-474c-972c-a15073346d83
2703,LL0_37_diabetes_dataset,0.6733257982740657,0.033217648173399464,"[0.6435043752912546, 0.6697409733124018, 0.7113207547169812, 0.6725925925925926, 0.693895476504172, 0.6736082893132873, 0.6717884759291595, 0.6004273504273504, 0.7056676367582498, 0.6524307133121308, 0.7116071428571429]",11,f472477f-b5d8-43fb-8929-daebe3a32758
2704,LL0_1508_user_knowledge_dataset,0.7072581788822508,0.017079340883393246,"[0.7036751483810307, 0.6982681322189663, 0.6982681322189663, 0.7400432900432901, 0.7055984595115029, 0.6998192004074356, 0.6909552516449067, 0.7066153520789612, 0.7055984595115029, 0.7400432900432901, 0.6909552516449067]",11,ded6962b-b6d9-473d-9fec-16eb4c6b6db2
2705,LL0_1508_user_knowledge_dataset,0.7998980139000769,0.038660953959691394,"[0.8061769809138231, 0.7997631953254142, 0.7450292397660818, 0.7967811262436009, 0.8460296034972007, 0.804326306793904, 0.7948361953477042, 0.8062271062271062, 0.8770927318295738, 0.7421230561189993, 0.7804926108374384]",11,43c761af-85e7-45c6-b2a5-fb14d3a2b31c
2706,LL0_1508_user_knowledge_dataset,0.5135430916552668,0.0,"[0.5135430916552668, 0.5135430916552668, 0.5135430916552668, 0.5135430916552668, 0.5135430916552668, 0.5135430916552668, 0.5135430916552668, 0.5135430916552668, 0.5135430916552668, 0.5135430916552668, 0.5135430916552668]",11,c2b427d3-8834-4cab-b0ad-f4e55f87dd8f
2707,LL0_450_analcatdata_lawsuit_dataset,0.7498401766796775,0.11822132025876132,"[0.609375, 0.7894736842105263, 0.7091332169866201, 0.8546088979354464, 0.7894736842105263, 0.8463901689708142, 0.7091332169866201, 0.822695035460993, 0.876593994241053, 0.48186528497409326, 0.7594997594997595]",11,3b098b19-730b-4378-8f1f-b4e9be7d67c7
2708,LL0_1121_badges2_dataset,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",11,86663bba-9830-4745-8087-87c81ccdbcd6
2709,LL0_1508_user_knowledge_dataset,0.6999399752786863,0.02379391988547526,"[0.6998192004074356, 0.7192481203007518, 0.7080945869207949, 0.6901706856342948, 0.7223771326712504, 0.7147526386656822, 0.7128616481557658, 0.6376777044509696, 0.7133951726023336, 0.6904714191281356, 0.6904714191281356]",11,f5068f7b-66fa-47e4-80c7-bc909eb7204a
2710,LL0_1508_user_knowledge_dataset,0.7997571636399439,0.01894727444470258,"[0.814445893089961, 0.8314969006652577, 0.7714882818331095, 0.7872331058771738, 0.8107162893603572, 0.7778158564599243, 0.7980750284198559, 0.7977622781973908, 0.7918479221927497, 0.79095239980469, 0.8254948441389119]",11,91ab7d9b-7705-4e4e-ae44-c467ca4c714e
2711,LL0_450_analcatdata_lawsuit_dataset,0.9166879116100833,0.03949651683773703,"[0.963963963963964, 0.876593994241053, 0.9588646647470176, 0.876593994241053, 0.9113475177304964, 0.963963963963964, 0.876593994241053, 0.8918918918918919, 0.9231950844854071, 0.963963963963964, 0.876593994241053]",11,43c761af-85e7-45c6-b2a5-fb14d3a2b31c
2712,LL0_1508_user_knowledge_dataset,0.7970166843880674,0.028618648294529116,"[0.814445893089961, 0.8254948441389119, 0.8037708538434931, 0.8254948441389119, 0.7476859863300541, 0.7981638418079096, 0.8254948441389119, 0.7465798569246844, 0.7912161729895719, 0.8082384686735813, 0.7805979221927497]",11,a6bfff7a-0592-4118-a840-69372a6a370f
2713,LL0_450_analcatdata_lawsuit_dataset,0.8075353673439797,0.03093420274818169,"[0.8556998556998556, 0.7894736842105263, 0.7894736842105263, 0.7894736842105263, 0.7894736842105263, 0.7894736842105263, 0.7894736842105263, 0.8556998556998556, 0.8556998556998556, 0.7894736842105263, 0.7894736842105263]",11,55d705ff-bf4d-45af-80d1-f622012df3c9
